Event ID,Timestamp,Event Type,Level,Operation,Details,User,Session ID,Transaction ID,Correlation ID
EVT-20251008125121-005,2025-10-08T12:51:21.110064,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID67890-20251008125121,REFUND-20251008125121
EVT-20251008125121-006,2025-10-08T12:51:21.110064,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-007,2025-10-08T12:51:21.112089,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-008,2025-10-08T12:51:21.114115,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-009,2025-10-08T12:51:21.114115,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-010,2025-10-08T12:51:21.116134,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.01455}}",SYSTEM,SESSION-20251008125121,TXN-E2EID67890-20251008125121,REFUND-20251008125121
EVT-20251008125121-001,2025-10-08T12:51:21.176098,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125121""}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-002,2025-10-08T12:51:21.179109,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-003,2025-10-08T12:51:21.180103,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-004,2025-10-08T12:51:21.182099,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008125121"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008125121""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-MATCHED-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-005,2025-10-08T12:51:21.190659,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-MATCHED-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-006,2025-10-08T12:51:21.191663,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-007,2025-10-08T12:51:21.193663,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-008,2025-10-08T12:51:21.195659,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-009,2025-10-08T12:51:21.196663,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-010,2025-10-08T12:51:21.206685,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.030587}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-MATCHED-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-001,2025-10-08T12:51:21.212682,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125121""}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-002,2025-10-08T12:51:21.221235,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-003,2025-10-08T12:51:21.223242,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-004,2025-10-08T12:51:21.225235,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-AC01-001-20251008125121"", ""details"": {""transaction_id"": ""TXN-E2EID-AC01-001-20251008125121""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-AC01-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-005,2025-10-08T12:51:21.228237,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-AC01-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-006,2025-10-08T12:51:21.230678,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-007,2025-10-08T12:51:21.234717,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-008,2025-10-08T12:51:21.238753,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-009,2025-10-08T12:51:21.240777,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-010,2025-10-08T12:51:21.242794,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.030112}}",SYSTEM,SESSION-20251008125121,TXN-E2EID-AC01-001-20251008125121,REFUND-20251008125121
EVT-20251008125121-001,2025-10-08T12:51:21.245835,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125121""}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-002,2025-10-08T12:51:21.247862,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-003,2025-10-08T12:51:21.251905,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-004,2025-10-08T12:51:21.253931,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008125121"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008125121""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID67890-20251008125121,REFUND-20251008125121
EVT-20251008125121-005,2025-10-08T12:51:21.255959,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125121,TXN-E2EID67890-20251008125121,REFUND-20251008125121
EVT-20251008125121-006,2025-10-08T12:51:21.257987,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-007,2025-10-08T12:51:21.260014,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-008,2025-10-08T12:51:21.261781,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-009,2025-10-08T12:51:21.263420,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125121,,
EVT-20251008125121-010,2025-10-08T12:51:21.264421,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.018586}}",SYSTEM,SESSION-20251008125121,TXN-E2EID67890-20251008125121,REFUND-20251008125121
EVT-20251008125226-001,2025-10-08T12:52:26.701437,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125217""}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-002,2025-10-08T12:52:26.705438,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-003,2025-10-08T12:52:26.707432,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-004,2025-10-08T12:52:26.709433,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008125226"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008125226""}}",SYSTEM,SESSION-20251008125226,TXN-E2EID67890-20251008125226,REFUND-20251008125217
EVT-20251008125226-005,2025-10-08T12:52:26.712433,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125226,TXN-E2EID67890-20251008125226,REFUND-20251008125217
EVT-20251008125226-006,2025-10-08T12:52:26.713441,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-007,2025-10-08T12:52:26.714969,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-008,2025-10-08T12:52:26.717153,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-009,2025-10-08T12:52:26.718153,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125226,,
EVT-20251008125226-010,2025-10-08T12:52:26.720153,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.018716}}",SYSTEM,SESSION-20251008125226,TXN-E2EID67890-20251008125226,REFUND-20251008125217
EVT-20251008125238-001,2025-10-08T12:52:38.114438,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125217""}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-002,2025-10-08T12:52:38.117434,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-003,2025-10-08T12:52:38.118431,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-004,2025-10-08T12:52:38.119432,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008125238"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008125238""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-MATCHED-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-005,2025-10-08T12:52:38.124082,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-MATCHED-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-006,2025-10-08T12:52:38.126106,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-007,2025-10-08T12:52:38.126106,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-008,2025-10-08T12:52:38.128132,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-009,2025-10-08T12:52:38.130926,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-010,2025-10-08T12:52:38.131928,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.01749}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-MATCHED-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-001,2025-10-08T12:52:38.133932,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125217""}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-002,2025-10-08T12:52:38.134926,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-003,2025-10-08T12:52:38.135927,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-004,2025-10-08T12:52:38.136927,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-AC01-001-20251008125238"", ""details"": {""transaction_id"": ""TXN-E2EID-AC01-001-20251008125238""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-AC01-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-005,2025-10-08T12:52:38.138957,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-AC01-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-006,2025-10-08T12:52:38.140964,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-007,2025-10-08T12:52:38.141957,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-008,2025-10-08T12:52:38.142957,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-009,2025-10-08T12:52:38.143956,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-010,2025-10-08T12:52:38.144955,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.011023}}",SYSTEM,SESSION-20251008125238,TXN-E2EID-AC01-001-20251008125238,REFUND-20251008125217
EVT-20251008125238-001,2025-10-08T12:52:38.146948,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125217""}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-002,2025-10-08T12:52:38.148953,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-003,2025-10-08T12:52:38.149949,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-004,2025-10-08T12:52:38.150957,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID67890-20251008125238"", ""details"": {""transaction_id"": ""TXN-E2EID67890-20251008125238""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID67890-20251008125238,REFUND-20251008125217
EVT-20251008125238-005,2025-10-08T12:52:38.156287,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125238,TXN-E2EID67890-20251008125238,REFUND-20251008125217
EVT-20251008125238-006,2025-10-08T12:52:38.157289,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-007,2025-10-08T12:52:38.158290,CSV_OPERATION,INFO,SEND_NOSTRO_NOT_CREDITED,"{""file_path"": ""Updated accounts for SEND_NOSTRO_NOT_CREDITED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-008,2025-10-08T12:52:38.160285,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-009,2025-10-08T12:52:38.161287,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125238,,
EVT-20251008125238-010,2025-10-08T12:52:38.162288,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.01534}}",SYSTEM,SESSION-20251008125238,TXN-E2EID67890-20251008125238,REFUND-20251008125217
EVT-20251008125311-001,2025-10-08T12:53:11.081442,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008125217""}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-002,2025-10-08T12:53:11.089689,SYSTEM,INFO,PACS004_PARSED,"{""description"": ""Successfully parsed PACS.004 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""cdtr_name"", ""cdtr_iban"", ""rtr_ccy"", ""rtr_amount"", ""rsn"", ""rsn_info""]}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-003,2025-10-08T12:53:11.091707,SYSTEM,INFO,PACS008_PARSED,"{""description"": ""Successfully parsed PACS.008 message"", ""details"": {""fields_parsed"": [""e2e"", ""uetr"", ""dbtr_name"", ""dbtr_iban"", ""ccy"", ""amount""]}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-004,2025-10-08T12:53:11.093733,SYSTEM,INFO,TRANSACTION_START,"{""description"": ""Starting transaction TXN-E2EID-MATCHED-001-20251008125311"", ""details"": {""transaction_id"": ""TXN-E2EID-MATCHED-001-20251008125311""}}",SYSTEM,SESSION-20251008125311,TXN-E2EID-MATCHED-001-20251008125311,REFUND-20251008125217
EVT-20251008125311-005,2025-10-08T12:53:11.100745,SYSTEM,INFO,DECISION_ENGINE_COMPLETE,"{""description"": ""Decision engine completed with result: True"", ""details"": {""final_action"": ""SUBMIT_CASE_TO_CLOSED""}}",SYSTEM,SESSION-20251008125311,TXN-E2EID-MATCHED-001-20251008125311,REFUND-20251008125217
EVT-20251008125311-006,2025-10-08T12:53:11.102770,CSV_OPERATION,INFO,ATTACH_SC_LC,"{""file_path"": ""Updated accounts for ATTACH_SC_LC"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-007,2025-10-08T12:53:11.102770,CSV_OPERATION,INFO,DEBIT_NOSTRO_PAYMENT_INPUT,"{""file_path"": ""Updated accounts for DEBIT_NOSTRO_PAYMENT_INPUT"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-008,2025-10-08T12:53:11.104789,CSV_OPERATION,INFO,CREDIT_CLIENT_ORIGINAL,"{""file_path"": ""Updated accounts for CREDIT_CLIENT_ORIGINAL"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-009,2025-10-08T12:53:11.107484,CSV_OPERATION,INFO,SUBMIT_CASE_TO_CLOSED,"{""file_path"": ""Updated accounts for SUBMIT_CASE_TO_CLOSED"", ""records_affected"": 0, ""success"": true, ""error"": null, ""details"": {""accounts_affected"": []}}",SYSTEM,SESSION-20251008125311,,
EVT-20251008125311-010,2025-10-08T12:53:11.108510,SYSTEM,INFO,REFUND_PROCESSING_COMPLETE,"{""description"": ""Refund processing completed successfully"", ""details"": {""processing_time_seconds"": 0.027068}}",SYSTEM,SESSION-20251008125311,TXN-E2EID-MATCHED-001-20251008125311,REFUND-20251008125217
EVT-20251008130105-001,2025-10-08T13:01:05.859011,SYSTEM,INFO,REFUND_PROCESSING_START,"{""description"": ""Starting refund processing"", ""details"": {""correlation_id"": ""REFUND-20251008130105""}}",SYSTEM,SESSION-20251008130105,,
